,game_name.meta,platform.meta,release_date,metascore,userscore,developer,genre,num_critic_reviews,num_user_rating,game_name.vg,platform.vg,sales
11276,Test Drive: Eve of Destruction,PlayStation 2,2004/08/25,73,8.5,Monster Games Inc.,Driving,34,33,Test Drive: Eve of Destruction,PlayStation 2,NA
11277,Test Drive: Eve of Destruction,Xbox,2004/08/25,72,8.8,Monster Games Inc.,Driving,28,8,Test Drive: Eve of Destruction,Xbox,NA
11278,Test Drive Le Mans,Dreamcast,2000/11/13,93,8.3,Melbourne House,Driving,18,21,Test Drive Le Mans,Dreamcast,NA
11279,Test Drive Off-Road Wide Open,Xbox,2001/11/14,64,8.4,Rockstar San Diego,Driving,21,10,Test Drive Off-Road Wide Open,Xbox,NA
11280,Test Drive Unlimited,PC,2007/03/20,79,8.1,Eden Studios,Driving,18,181,Test Drive Unlimited,PC,NA
11281,Test Drive Unlimited,PlayStation 2,2007/03/20,75,8.5,Melbourne House,Driving,25,50,Test Drive Unlimited,PlayStation 2,NA
11282,Test Drive Unlimited,Xbox 360,2006/09/05,82,8.1,Eden Studios,Driving,69,102,Test Drive Unlimited,Xbox 360,NA
11283,Test Drive Unlimited 2,PC,2011/02/08,72,5.9,"Eden Studios, Eden",Driving,19,289,Test Drive Unlimited 2,PC,NA
11284,Test Drive Unlimited 2,PlayStation 3,2011/02/08,70,6.6,"Eden Studios, Eden",Driving,43,52,Test Drive Unlimited 2,PlayStation 3,NA
11285,Test Drive Unlimited 2,Xbox 360,2011/02/08,68,6.5,"Eden Studios, Eden",Driving,61,93,Test Drive Unlimited 2,Xbox 360,NA
11286,Test Drive V-Rally,Dreamcast,2000/07/02,86,8.9,Eden Studios,Driving,12,12,Test Drive V-Rally,Dreamcast,NA
11287,Tethered,PlayStation 4,2016/10/25,76,7.4,"Secret Sorcery, SECRET SORCERY LIMITED, Secret Sorcery Towers",Action,14,41,Tethered,PlayStation 4,NA
11288,Tetris 99,Switch,2019/02/13,83,8.1,"Arika, Nintendo",Puzzle,27,292,Tetris 99,Switch,NA
11289,Tetris Axis,3DS,2011/10/02,74,7.1,Hudson Soft,Miscellaneous,33,35,Tetris Axis,3DS,NA
11290,Tetris DS,DS,2006/03/20,84,7.9,Nintendo,Miscellaneous,56,64,Tetris DS,DS,2740000
11291,Tetris Effect,PC,2019/07/23,90,6.7,Enhance Games,Puzzle,11,123,Tetris Effect,PC,NA
11292,Tetris Effect,PlayStation 4,2018/11/09,89,7.6,Enhance Games,Puzzle,72,229,Tetris Effect,PlayStation 4,NA
11293,Tetris Effect: Connected,Switch,2021/10/08,94,8.1,Monstars Inc.,Puzzle,22,74,Tetris Effect: Connected,Switch,NA
11294,Tetris Effect: Connected,Xbox Series X,2020/11/10,88,7.8,Monstars Inc.,Puzzle,25,84,Tetris Effect Connected,Xbox Series X,NA
11295,Tetris Evolution,Xbox 360,2007/03/19,52,8,Mass Media,Miscellaneous,21,5,Tetris Evolution,Xbox 360,NA
11296,Tetris Party Deluxe,DS,2010/05/25,76,NA,NA,NA,NA,NA,Tetris Party Deluxe,DS,NA
11297,Tetris Party Deluxe,Wii,2010/05/25,72,6.4,NA,NA,NA,NA,Tetris Party Deluxe,Wii,NA
11298,Tetris Ultimate,3DS,2014/11/11,68,4.7,"Ubisoft, Ubisoft San Francisco",Puzzle,12,19,Tetris Ultimate,3DS,NA
11299,Tetris Ultimate,Xbox One,2014/12/16,59,4.2,"Ubisoft, Ubisoft San Francisco",Miscellaneous,8,13,Tetris Ultimate,Xbox One,NA
11300,Tetris Worlds,Game Boy Advance,2001/09/05,65,8,3d6 Games,Miscellaneous,10,7,Tetris Worlds,Game Boy Advance,NA
11301,Tetris Worlds,GameCube,2002/06/23,47,4.8,Radical Entertainment,Miscellaneous,10,10,Tetris Worlds,GameCube,NA
11302,Tetris Worlds,PlayStation 2,2002/03/20,44,6.1,Blue Planet Software,Miscellaneous,7,13,Tetris Worlds,PlayStation 2,NA
11303,Tetris Worlds,Xbox,2002/06/24,53,5.6,Radical Entertainment,Miscellaneous,10,8,Tetris Worlds,Xbox,NA
11304,Tetris Worlds (Online Edition),Xbox,2003/06/13,62,NA,Radical Entertainment,Miscellaneous,13,NA,Tetris Worlds (Online Edition),Xbox,NA
11305,Texas Hold 'Em Poker,Game Boy Advance,2004/11/01,49,6.7,Skyworks Technologies,Miscellaneous,7,7,Texas Hold 'Em Poker,Game Boy Advance,NA
11306,Th3 Plan,PlayStation 2,2007/04/23,50,6.2,EKO Software,Action,12,10,Th3 Plan,PlayStation 2,NA
11307,Tharsis,PC,2016/01/11,61,4.8,Choice Provisions,Miscellaneous,23,57,Tharsis,PC,130000
11308,That's You!,PlayStation 4,2017/07/04,70,7.1,Wish Studios,Miscellaneous,27,48,That's You!,PlayStation 4,NA
11309,The 25th Ward: The Silver Case,PlayStation 4,2018/03/13,68,8.1,Grasshopper Manufacture,Adventure,15,36,The 25th Ward: The Silver Case,PlayStation 4,NA
11310,The Adventures of Cookie & Cream,PlayStation 2,2001/04/30,78,7.4,From Software,Miscellaneous,9,14,The Adventures of Cookie & Cream,PlayStation 2,NA
11311,The Adventures of Darwin,PlayStation 2,2007/06/25,53,NA,Vingt-et-un Systems,Strategy,10,NA,The Adventures of Darwin,PlayStation 2,NA
11312,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,GameCube,2004/09/13,65,7,THQ,Adventure,8,4,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,GameCube,NA
11313,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,PlayStation 2,2004/09/13,65,8.1,THQ,Adventure,8,10,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,PlayStation 2,NA
11314,The Adventures of Tintin: The Game,3DS,2011/12/06,56,5.2,Ubisoft Montpellier,Adventure,8,13,The Adventures of Tintin: The Game,3DS,NA
11315,The Adventures of Tintin: The Game,PlayStation 3,2011/12/06,59,6.7,Ubisoft Montpellier,Adventure,27,23,The Adventures of Tintin: The Game,PlayStation 3,NA
11316,The Adventures of Tintin: The Game,Xbox 360,2011/12/06,63,6.4,Ubisoft Montpellier,Adventure,35,13,The Adventures of Tintin: The Game,Xbox 360,NA
11317,The Alliance Alive,3DS,2018/03/27,74,7.8,NA,NA,NA,NA,The Alliance Alive,3DS,NA
11318,The Alliance Alive HD Remastered,Switch,2019/10/08,74,7.3,Cattle Call,Playing,14,32,The Alliance Alive HD Remastered,Switch,NA
11319,The Almost Gone,PC,2020/06/25,67,6.8,Happy Volcano,Adventure,8,5,The Almost Gone,PC,NA
11320,The Almost Gone,Switch,2020/06/25,73,5.6,Happy Volcano,Adventure,8,7,The Almost Gone,Switch,NA
11321,The Ant Bully,GameCube,2006/07/24,51,4.6,Artificial Mind and Movement,Action,8,5,The Ant Bully,GameCube,NA
11322,The Ant Bully,PC,2006/07/24,47,3.5,Artificial Mind and Movement,Action,10,8,The Ant Bully,PC,NA
11323,The Ant Bully,PlayStation 2,2006/07/24,52,4.2,Artificial Mind and Movement,Action,19,6,The Ant Bully,PlayStation 2,NA
11324,The Ant Bully,Wii,2006/12/05,45,8,Artificial Mind and Movement,Action,12,27,The Ant Bully,Wii,NA
11325,The Aquatic Adventure of the Last Human,PC,2016/01/19,76,6.6,"YCJY, YCJY Games",Action Adventure,11,17,The Aquatic Adventure of the Last Human,PC,NA
11326,The Artful Escape,PC,2021/09/09,80,6.2,Beethoven & Dinosaur,Action Adventure,28,59,The Artful Escape,PC,NA
11327,The Artful Escape,Xbox Series X,2021/09/09,80,7.6,Beethoven & Dinosaur,Action,34,77,The Artful Escape,Xbox Series X,NA
11328,The Ascent,PC,2021/07/29,74,7.7,NA,NA,NA,NA,The Ascent,PC,NA
11329,The Ascent,Xbox Series X,2021/07/29,68,7.9,Neon Giant,Action Adventure,34,446,The Ascent,Xbox Series X,NA
11330,The Assembly,PC,2016/07/19,55,5.4,nDreams,Miscellaneous,10,11,The Assembly,PC,NA
11331,The Assembly,PlayStation 4,2016/10/13,53,5.9,nDreams,Miscellaneous,12,12,The Assembly,PlayStation 4,NA
11332,The Awesome Adventures of Captain Spirit,PC,2018/06/25,79,7.3,DONTNOD Entertainment,Action Adventure,11,146,The Awesome Adventures of Captain Spirit,PC,NA
11333,The Awesome Adventures of Captain Spirit,PlayStation 4,2018/06/25,75,7.2,DONTNOD Entertainment,Action Adventure,31,125,The Awesome Adventures of Captain Spirit,PlayStation 4,NA
11334,The Awesome Adventures of Captain Spirit,Xbox One,2018/06/26,78,7.8,DONTNOD Entertainment,Action Adventure,21,46,The Awesome Adventures of Captain Spirit,Xbox One,NA
11335,The Baconing,PC,2011/08/31,63,5.1,Hothead Games,Action,9,27,The Baconing,PC,NA
11336,The Ball,PC,2010/10/26,68,6.3,Teotl Studios,Action Adventure,22,62,The Ball,PC,190000
11337,The Banner Saga,PC,2014/01/14,80,8,Stoic,Playing,74,815,The Banner Saga,PC,NA
11338,The Banner Saga,PlayStation 4,2016/01/12,79,7.7,Stoic,Playing,21,126,The Banner Saga,PlayStation 4,NA
11339,The Banner Saga,Xbox One,2016/01/12,76,8.1,Stoic,Playing,9,41,The Banner Saga,Xbox One,NA
11340,The Banner Saga 2,PC,2016/04/19,82,8.3,Stoic,Playing,60,201,The Banner Saga 2,PC,150000
11341,The Banner Saga 2,PlayStation 4,2016/07/05,78,7.6,Stoic,Playing,12,58,The Banner Saga 2,PlayStation 4,NA
11342,The Banner Saga 2,Switch,2018/06/07,80,8,Stoic,Strategy,15,31,The Banner Saga 2,Switch,NA
11343,The Banner Saga 2,Xbox One,2016/07/01,84,7.7,"Stoic Jester Studios, Stoic",Strategy,8,29,The Banner Saga 2,Xbox One,NA
11344,The Banner Saga 3,Switch,2018/07/26,83,8,Stoic,Strategy,9,33,The Banner Saga 3,Switch,NA
11345,The Bard's Tale,PC,2005/06/27,70,7.6,InXile Entertainment,Playing,11,102,The Bard's Tale,PC,NA
11346,The Bard's Tale,PlayStation 2,2004/10/26,76,7.8,InXile Entertainment,Playing,44,23,The Bard's Tale,PlayStation 2,NA
11347,The Bard's Tale,Xbox,2004/10/26,75,7.5,InXile Entertainment,Playing,50,6,The Bard's Tale,Xbox,NA
11348,The Beatles: Rock Band,PlayStation 3,2009/09/09,88,8.1,Harmonix Music Systems,Action,60,75,The Beatles: Rock Band,PlayStation 3,NA
11349,The Beatles: Rock Band,Wii,2009/09/09,89,7.4,Harmonix Music Systems,Action,25,65,The Beatles: Rock Band,Wii,NA
11350,The Beatles: Rock Band,Xbox 360,2009/09/09,89,8.5,Harmonix Music Systems,Action,76,132,The Beatles: Rock Band,Xbox 360,NA
11351,The Biggest Loser: Ultimate Workout,Xbox 360,2010/11/04,68,NA,Blitz Games Studios,Sports,11,NA,The Biggest Loser: Ultimate Workout,Xbox 360,NA
11352,The Bigs,PlayStation 3,2007/06/25,77,7.2,Blue Castle Games,Sports,19,12,The BIGS,PlayStation 3,NA
11353,The Bigs,Wii,2007/06/25,66,7.1,Blue Castle Games,Sports,15,14,The BIGS,Wii,NA
11354,The Bigs,Xbox 360,2007/06/25,79,8.4,Blue Castle Games,Sports,23,22,The BIGS,Xbox 360,NA
11355,The Bigs 2,PlayStation 3,2009/07/07,80,7.8,Blue Castle Games,Sports,18,17,The BIGS 2,PlayStation 3,NA
11356,The Bigs 2,Xbox 360,2009/07/07,76,6.4,Blue Castle Games,Sports,31,38,The BIGS 2,Xbox 360,NA
11357,The Binding of Isaac,PC,2011/09/28,84,8.3,"Edmund McMillen, Florian Himsl",Action,30,1115,The Binding of Isaac,PC,7170000
11358,The Binding of Isaac: Afterbirth +,Switch,2017/03/17,85,8.2,"Edmund McMillen, Nicalis",Action,16,301,The Binding of Isaac: Afterbirth+,Switch,NA
11359,The Binding of Isaac: Rebirth,PC,2014/11/04,86,8.4,Nicalis,Horror,10,846,The Binding of Isaac: Rebirth,PC,2760000
11360,The Binding of Isaac: Rebirth,PlayStation 4,2014/11/04,88,7.8,Nicalis,Horror,15,568,The Binding of Isaac: Rebirth,PlayStation 4,NA
11361,The Black Eyed Peas Experience,Xbox 360,2011/11/08,66,5.8,iNiS,Action,17,8,The Black Eyed Peas Experience,Xbox 360,NA
11362,The Black Mirror,PC,2003/10/20,58,8.5,Future Games,Adventure,21,100,The Black Mirror,PC,5.00E+05
11363,The Blackout Club,PC,2019/07/29,63,7.2,Question,Action Adventure,10,13,The Blackout Club,PC,NA
11364,The Blackout Club,Xbox One,2019/07/30,69,7.1,Question,Action Adventure,7,8,The Blackout Club,Xbox One,NA
11365,The Blackwell Epiphany,PC,2014/04/24,83,7.7,Wadjet Eye Games,General,14,84,The Blackwell Epiphany,PC,NA
11366,The Book of Unwritten Tales,PC,2011/10/28,82,8.3,KING Art,Adventure,32,163,The Book of Unwritten Tales,PC,NA
11367,The Book of Unwritten Tales 2,PC,2015/02/20,80,7.7,KING Art,Adventure,39,89,The Book of Unwritten Tales 2,PC,NA
11368,The Book of Unwritten Tales 2,PlayStation 4,2015/09/18,63,6.7,KING Art,Adventure,9,24,The Book of Unwritten Tales 2,PlayStation 4,NA
11369,The Book of Unwritten Tales 2,Switch,2019/02/05,77,7.9,KING Art,Adventure,9,8,The Book of Unwritten Tales 2,Switch,NA
11370,The Book of Unwritten Tales 2,Xbox One,2015/09/18,79,7.5,KING Art,Adventure,7,13,The Book of Unwritten Tales 2,Xbox One,NA
11371,The Bouncer,PlayStation 2,2001/03/05,66,7.8,DreamFactory,Action,20,51,The Bouncer,PlayStation 2,NA
11372,The Bradwell Conspiracy,PC,2019/10/08,65,6.1,Bossa Studios,Adventure,7,12,The Bradwell Conspiracy,PC,NA
11373,The Bradwell Conspiracy,PlayStation 4,2019/10/08,67,6,Bossa Studios,Adventure,7,10,The Bradwell Conspiracy,PlayStation 4,NA
11374,The Bradwell Conspiracy,Xbox One,2019/10/11,55,8,Bossa Studios,Adventure,12,7,The Bradwell Conspiracy,Xbox One,NA
11375,The Bunker,Switch,2018/04/09,60,1.8,Channel 4,Adventure,10,5,The Bunker,Switch,NA
11376,The Bureau: XCOM Declassified,PC,2013/08/19,66,6.5,2K Marin,Action,45,684,The Bureau: XCOM Declassified,PC,NA
11377,The Bureau: XCOM Declassified,PlayStation 3,2013/08/20,69,6.8,2K Marin,Action,22,86,The Bureau: XCOM Declassified,PlayStation 3,NA
11378,The Bureau: XCOM Declassified,Xbox 360,2013/08/20,68,6.9,2K Marin,Action,30,126,The Bureau: XCOM Declassified,Xbox 360,NA
11379,The Caligula Effect,PlayStation Vita,2017/05/02,58,7,Aquria,Playing,22,21,The Caligula Effect,PlayStation Vita,NA
11380,The Caligula Effect 2,PlayStation 4,2021/10/19,65,6.7,historia Inc,Playing,14,12,The Caligula Effect 2,PlayStation 4,NA
11381,The Caligula Effect 2,Switch,2021/10/19,76,6.2,historia Inc,Playing,11,18,The Caligula Effect 2,Switch,NA
11382,The Caligula Effect: Overdose,PlayStation 4,2019/03/12,64,6.6,"Aquria, historia Inc",Playing,11,31,The Caligula Effect: Overdose,PlayStation 4,NA
11383,The Caligula Effect: Overdose,Switch,2019/03/12,60,6.3,Aquria,Playing,12,20,The Caligula Effect: Overdose,Switch,NA
11384,The Cat Lady,PC,2012/12/07,81,8.7,Harvester Games,Adventure,11,244,The Cat Lady,PC,120000
11385,The Cave,PlayStation 3,2013/01/22,72,7.5,Double Fine Productions,Action,22,86,The Cave,PlayStation 3,NA
11386,The Cave,Wii U,2013/01/22,72,7.3,Double Fine Productions,Action,8,53,The Cave,Wii U,NA
11387,The Cave,Xbox 360,2013/01/23,70,7.7,Double Fine Productions,Action,44,91,The Cave,Xbox 360,NA
11388,The Chase: Felix Meets Felicity,DS,2009/01/27,59,NA,Razorback Developments,Action,9,NA,The Chase: Felix Meets Felicity,DS,NA
11389,The Chronicles of Narnia: Prince Caspian,DS,2008/05/15,54,4,Fall Line Studio,Action Adventure,12,4,The Chronicles of Narnia: Prince Caspian,DS,NA
11390,The Chronicles of Narnia: Prince Caspian,PlayStation 3,2008/05/15,56,5.9,Traveller's Tales,Action Adventure,16,12,The Chronicles of Narnia: Prince Caspian,PlayStation 3,NA
11391,The Chronicles of Narnia: Prince Caspian,Xbox 360,2008/05/15,56,7.1,Traveller's Tales,Action Adventure,24,14,The Chronicles of Narnia: Prince Caspian,Xbox 360,NA
11392,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",DS,2005/11/14,65,8,Amaze Entertainment,Action Adventure,20,5,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",DS,NA
11393,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",Game Boy Advance,2005/11/14,66,6,Amaze Entertainment,Action Adventure,7,6,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",Game Boy Advance,NA
11394,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",GameCube,2005/11/14,71,5.5,Traveller's Tales,Action Adventure,17,4,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",GameCube,NA
11395,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",PlayStation 2,2005/11/14,68,8.3,Traveller's Tales,Action Adventure,36,25,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",PlayStation 2,NA
11396,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",Xbox,2005/11/14,72,6.4,Traveller's Tales,Action Adventure,31,8,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",Xbox,NA
11397,The Chronicles of Riddick: Assault on Dark Athena,PC,2009/04/07,80,7.8,Starbreeze,Action,26,181,The Chronicles of Riddick: Assault on Dark Athena,PC,NA
11398,The Chronicles of Riddick: Assault on Dark Athena,PlayStation 3,2009/04/07,80,8.2,Starbreeze,Action,45,52,The Chronicles of Riddick: Assault on Dark Athena,PlayStation 3,NA
11399,The Chronicles of Riddick: Assault on Dark Athena,Xbox 360,2009/04/07,82,8.2,Starbreeze,Action,67,91,The Chronicles of Riddick: Assault on Dark Athena,Xbox 360,NA
11400,The Chronicles of Riddick: Escape From Butcher Bay,Xbox,2004/06/01,89,8.9,Starbreeze,Action,84,114,The Chronicles of Riddick: Escape From Butcher Bay,Xbox,NA
11401,The Church in the Darkness,PC,2019/08/02,65,7,Paranoid Productions,Action Adventure,7,8,The Church in the Darkness,PC,NA
11402,The Church in the Darkness,PlayStation 4,2019/08/02,58,5,Paranoid Productions,Action Adventure,11,7,The Church in the Darkness,PlayStation 4,NA
11403,The Church in the Darkness,Xbox One,2019/08/02,58,6.5,Paranoid Productions,Action Adventure,9,6,The Church in the Darkness,Xbox One,NA
11404,The Climb 2,PC,2021/03/04,75,NA,Crytek,Action,15,NA,The Climb 2,PC,NA
11405,The Club,PC,2008/02/19,67,5.9,Bizarre Creations,Action,22,38,The Club,PC,NA
11406,The Club,PlayStation 3,2008/02/19,72,6.5,Bizarre Creations,Action,42,20,The Club,PlayStation 3,NA
11407,The Club,Xbox 360,2008/02/19,76,6.8,Bizarre Creations,Action,63,47,The Club,Xbox 360,NA
11408,The Coma 2: Vicious Sisters,Switch,2020/06/19,74,NA,Devespresso Games,Action Adventure,7,NA,The Coma 2: Vicious Sisters,Switch,NA
11409,The Coma 2: Vicious Sisters,Xbox One,2020/09/04,74,NA,Devespresso Games,Action Adventure,9,NA,The Coma 2: Vicious Sisters,Xbox One,NA
11410,The Coma: Recut,Switch,2017/12/21,62,6.1,Devespresso Games,Action Adventure,7,15,The Coma: Recut,Switch,NA
11411,The Complex,PC,2020/03/31,62,7.2,Wales Interactive,Adventure,14,24,The Complex,PC,NA
11412,The Complex,PlayStation 4,2020/03/31,60,5.7,Wales Interactive,Adventure,22,39,The Complex,PlayStation 4,NA
11413,The Complex,Xbox One,2020/03/31,68,6.8,Wales Interactive,Adventure,12,10,The Complex,Xbox One,NA
11414,The Conduit,Wii,2009/06/23,69,8.1,High Voltage Software,Action,79,268,The Conduit,Wii,270000
11415,The Corporate Machine,PC,2001/07/14,80,6.8,Stardock,Strategy,10,6,The Corporate Machine,PC,NA
11416,The Council,PC,2018/03/13,67,8,Big Bad Wolf,Adventure,7,96,The Council,PC,NA
11417,The Council,PlayStation 4,2018/03/13,74,7.9,Big Bad Wolf,Adventure,10,106,The Council,PlayStation 4,NA
11418,The Count Lucanor,Switch,2017/10/19,72,7.5,Baroque Decay,Action Adventure,9,25,The Count Lucanor,Switch,NA
11419,The Crew,PC,2014/12/01,71,6.3,"Ubisoft Reflections, Ivory Tower",�Street,12,562,The Crew,PC,NA
11420,The Crew,PlayStation 4,2014/12/02,61,5.3,"Ubisoft Reflections, Ivory Tower",�Street,60,652,The Crew,PlayStation 4,NA
11421,The Crew,Xbox One,2014/12/02,64,5.7,"Ubisoft Reflections, Ivory Tower",�Street,18,196,The Crew,Xbox One,NA
11422,The Crew 2,PC,2018/06/28,66,4.9,Ubisoft Ivory Tower,Racing,21,285,The Crew 2,PC,NA
11423,The Crew 2,PlayStation 4,2018/06/26,64,5.6,Ubisoft Ivory Tower,Racing,53,374,The Crew 2,PlayStation 4,NA
11424,The Crew 2,Xbox One,2018/06/26,69,5.4,Ubisoft Ivory Tower,Racing,37,94,The Crew 2,Xbox One,NA
11425,The Crew: Wild Run,PlayStation 4,2015/11/17,73,6.5,Ivory Tower,Racing,13,59,The Crew: Wild Run,PlayStation 4,NA
11426,The Curse of Monkey Island,PC,1997/10/31,89,9,LucasArts,Adventure,9,374,The Curse of Monkey Island,PC,NA
11427,The Cursed Crusade,PC,2011/10/25,55,5.6,Kylotonn,Action Adventure,7,42,The Cursed Crusade,PC,NA
11428,The Cursed Crusade,PlayStation 3,2011/10/25,45,5.1,Kylotonn,Action Adventure,17,30,The Cursed Crusade,PlayStation 3,NA
11429,The Cursed Crusade,Xbox 360,2011/10/25,39,4.4,Kylotonn,Action Adventure,27,32,The Cursed Crusade,Xbox 360,NA
11430,The Da Vinci Code,PC,2006/05/19,53,5.5,The Collective,Action,24,10,The Da Vinci Code,PC,NA
11431,The Da Vinci Code,PlayStation 2,2006/05/15,54,8.1,Double Helix Games,Action,43,28,The Da Vinci Code,PlayStation 2,NA
11432,The Da Vinci Code,Xbox,2006/05/19,52,2.8,Double Helix Games,Action,34,5,The Da Vinci Code,Xbox,NA
11433,The Dark Crystal: Age of Resistance Tactics,PC,2020/02/04,67,6.6,BonusXP,Strategy,13,9,The Dark Crystal: Age of Resistance Tactics,PC,NA
11434,The Dark Crystal: Age of Resistance Tactics,PlayStation 4,2020/02/04,59,4.6,BonusXP,Strategy,11,13,The Dark Crystal: Age of Resistance Tactics,PlayStation 4,NA
11435,The Dark Crystal: Age of Resistance Tactics,Switch,2020/02/04,59,7,BonusXP,Strategy,22,20,The Dark Crystal: Age of Resistance Tactics,Switch,NA
11436,The Dark Crystal: Age of Resistance Tactics,Xbox One,2020/02/04,58,4.5,BonusXP,Strategy,8,6,The Dark Crystal: Age of Resistance Tactics,Xbox One,NA
11437,The Dark Eye: Chains of Satinav,PC,2012/06/22,75,7.6,Daedalic Entertainment,Adventure,24,143,The Dark Eye: Chains of Satinav,PC,190000
11438,The Dark Eye: Demonicon,PC,2013/10/24,61,6.5,Noumena Productions,Playing,12,74,The Dark Eye: Demonicon,PC,NA
11439,The Dark Pictures Anthology: House of Ashes,PC,2021/10/22,73,7.9,Supermassive Games,Action Adventure,20,131,The Dark Pictures Anthology: House of Ashes,PC,NA
11440,The Dark Pictures Anthology: House of Ashes,PlayStation 4,2021/10/22,74,8,Supermassive Games,Action Adventure,12,118,The Dark Pictures Anthology: House of Ashes,PlayStation 4,NA
11441,The Dark Pictures Anthology: House of Ashes,PlayStation 5,2021/10/22,72,7.8,Supermassive Games,Action Adventure,58,141,The Dark Pictures Anthology: House of Ashes,PlayStation 5,NA
11442,The Dark Pictures Anthology: House of Ashes,Xbox Series X,2021/10/22,74,8,Supermassive Games,Action Adventure,12,66,The Dark Pictures Anthology: House of Ashes,Xbox Series X,NA
11443,The Dark Pictures Anthology: Little Hope,PC,2020/10/30,73,7.2,Supermassive Games,Action Adventure,22,227,The Dark Pictures Anthology: Little Hope,PC,NA
11444,The Dark Pictures Anthology: Little Hope,PlayStation 4,2020/10/30,71,6.8,Supermassive Games,Action Adventure,68,278,The Dark Pictures Anthology: Little Hope,PlayStation 4,NA
11445,The Dark Pictures Anthology: Little Hope,Xbox One,2020/10/30,65,7.8,Supermassive Games,Action Adventure,11,66,The Dark Pictures Anthology: Little Hope,Xbox One,NA
11446,The Dark Spire,DS,2009/04/14,69,7.8,Success,Playing,23,22,The Dark Spire,DS,NA
